PROD_CLR_EQUIV,SALES_QTY,SALES_AMT_FX_RATE
214222_PK,7796.0,173475.6539
210457_BK,6178.0,198290.2005
203837_GD,4321.0,22622.6276
223403_EC,1299.0,5982.3152
218515_BM,4457.0,114059.1647
206936_EC,140.0,3402.6736
224447_YL,1440.0,41524.0148
212051_HM,2811.0,42273.7242
212222_CA,6919.0,174456.7792
227117_OW,15.0,739.976
223876_BK,15.0,724.9322
223555_BK,6581.0,152374.265
211514_DM,5165.0,57160.9647
223329_AN,386.0,13801.0389
221084_GD,1035.0,4820.2082
211717_DM,1787.0,16157.6418
225058_WT,39.0,1203.6032
221109_GD,3374.0,30751.6961
222455_BM,2381.0,22011.5147
209885_YL,1673.0,45984.8058
211908_GD,3934.0,28861.3606
210643_GD,26.0,531.7143
212390_BK,133.0,1570.339
223872_WT,3597.0,101821.0381
204479_GD,3559.0,28936.4963
227025_GD,460.0,2788.8544
221888_BM,714.0,5258.4688
212221_KK,242.0,6018.514
210441_FU,16.0,111.5276
206791_BK,6945.0,162384.9575
211305_BK,7444.0,255608.8838
227320_BN,100.0,2988.3505
221429_CA,4926.0,125362.716
215591_MI,110.0,874.0943
212599_PU,35.0,411.5497
215900_IV,3088.0,32880.5252
213837_PU,7914.0,36798.1605
204972_PU,8665.0,80099.0759
210481_WT,4156.0,144283.3167
212153_EC,198.0,4100.3529
222924_BK,921.0,31372.881
226813_NM,0.0,0.0
217175_EC,3953.0,47887.4323
221872_GN,1246.0,55322.8874
219596_LM,4397.0,109115.201
218840_EC,5010.0,188483.6045
217981_BK,332.0,7855.8705
213728_OR,452.0,5931.7689
224942_WT,5603.0,142925.4258
226431_BU,511.0,4122.4216
218170_NV,8600.0,195674.7134
214145_BK,1955.0,7976.4702
227458_WT,56.0,1562.7863
213891_LK,1053.0,11820.2651
214156_BG,92.0,1089.9802
213424_KK,274.0,2848.2055
212049_BK,4354.0,107285.4533
218284_OR,956.0,25472.8196
208055_EC,1832.0,26135.4577
224864_RD,206.0,5156.3188
220048_YL,8153.0,247758.5177
218059_EC,1159.0,25336.2551
219959_RD,133.0,3206.8063
212722_GN,4342.0,137716.6695
220461_BM,3129.0,18092.6541
223230_BM,769.0,7553.8878
214682_BL,2374.0,37037.3337
224883_BM,1166.0,42754.7951
215602_EC,13349.0,296538.5178
221802_PM,777.0,10792.5051
213984_GD,4407.0,20246.8858
211038_HM,2568.0,11666.1367
223316_BG,3400.0,25109.8454
210931_EC,6315.0,202040.3261
221781_BK,2077.0,59819.9545
217369_SV,1902.0,9685.6895
206375_OW,7695.0,109360.3005
221782_WT,94.0,2272.1151
215247_GN,5743.0,62899.2755
219332_BG,449.0,7024.435
210443_CA,186.0,11755.506
214309_BK,1806.0,23996.059
214446_MD,199.0,3354.6956
223856_RD,2049.0,11813.6841
221103_GD,626.0,7787.6257
216786_FU,2039.0,50519.3034
211601_YL,4031.0,83248.9767
212156_GY,238.0,5468.2874
220383_BL,2224.0,23612.9977
208230_GD,6616.0,120739.8152
187623_BM,5799.0,25030.1787
219230_BM,2716.0,17729.4278
228653_BK,42.0,2070.9589
212788_KK,4352.0,73521.0792
2174311SV,4511.0,23574.234
217984_JN,6763.0,116067.6317
214709_BK,10613.0,242365.7969
219293_DM,4145.0,29702.2532
223376_KK,6055.0,70952.188
226716_MI,56.0,498.3208
212065_SV,345.0,5303.0786
219181_BL,1714.0,55211.8988
220520_BM,3239.0,87992.8485
208212_WT,1634.0,18140.0599
215162_LL,1910.0,21801.1553
216836_HM,3753.0,27849.9777
169597_FU,11688.0,61319.3689
212397_GD,134.0,2286.1458
215654_GD,2711.0,16312.8048
2158960BM,5408.0,30485.1957
222309_LL,459.0,6689.3925
214870_BK,38.0,1685.2362
211265_BK,7379.0,143435.9671
210792_NV,2826.0,57903.5854
213006_MI,4907.0,17330.5694
216907NC,7078.0,166434.3854
211847_EC,5216.0,133726.8241
219421_SV,4439.0,18228.436
176549_BK,1.0,6.6583
214448_KK,144.0,2428.2234
223643_BN,2402.0,35749.3513
222950_BL,4528.0,138088.4189
219475_EC,1321.0,5975.46
221438_BK,2372.0,35682.2503
224975_BK,166.0,3758.8117
223029_BK,3794.0,91597.0208
153795_NM,2366.0,23014.6225
213826_HM,2812.0,23082.788
223632_CA,90.0,3402.0111
223824_SV,518.0,5621.4087
220410_BM,4949.0,102349.7254
211455_OR,3999.0,29503.019
224757_TQ,1720.0,10015.2691
195269_PK,12583.0,111011.5687
210636_GD,22.0,428.6336
206910_GD,2074.0,8420.1152
221571_GD,3059.0,21298.5817
224743_BL,1308.0,15409.7121
220740_HM,2761.0,14566.4667
214122_GN,240.0,2709.659
212109_KK,1452.0,38844.3805
223619_BK,6064.0,147440.4199
226499_GD,21.0,129.0693
214131_BL,4894.0,20884.4378
210738_PK,1075.0,8441.6348
223685_TU,1102.0,8353.3583
213112_BK,3083.0,15876.5899
224629_BK,396.0,2017.7509
216833_HM,5273.0,52426.9054
212224_RD,393.0,13717.7208
219597_LM,905.0,9586.7718
215642_SV,2380.0,11056.1433
225229_TU,67.0,1672.2021
216614_GN,1057.0,7238.6066
223819_SV,733.0,6086.1806
216932_HM,3378.0,27686.8773
226289_HM,3980.0,28835.8787
215443_KK,6391.0,167751.9091
211772_GD,9905.0,97118.0053
210954_EC,6773.0,130050.3328
204705_SV,1591.0,16115.7642
223712_BK,213.0,17586.966
215565_GD,13188.0,60041.2623
222871_BU,1299.0,67120.7522
207600_DG,204.0,3745.6944
211623_GD,3793.0,33641.1215
213995_HM,5987.0,36324.2259
218658_BM,3080.0,88547.4448
216069_GD,2879.0,21552.3604
213990_HM,4805.0,20765.9334
210221_EC,986.0,5410.0658
217005_PU,4163.0,35696.7068
204711_SV,3100.0,27506.0596
209259_GD,4590.0,23328.1248
227206_DM,242.0,1523.4298
211067_PM,28.0,360.8949
224879_PK,90.0,2106.6533
223697_BM,2786.0,40254.228
214609_BM,384.0,19693.3107
224719_BK,2803.0,80250.6727
217488_HM,4039.0,31477.268
209305_SV,3196.0,25812.9006
219283_RD,3575.0,16033.1521
221248_BM,5081.0,27001.4347
224544_SK,394.0,2751.12
225053_SV,49.0,785.6561
226848_PK,38.0,3190.0723
213011_HM,5309.0,32917.4331
209336_PE,761.0,5410.0854
223707_BR,4108.0,45968.1658
226218_GD,422.0,2838.832
222477_BG,520.0,13828.9723
218006_EC,2826.0,28029.765
212756_GD,4922.0,45693.0097
218626_OW,3508.0,78032.3339
216465_FU,3352.0,70066.4199
210597_CA,569.0,19808.2487
217351_SV,1679.0,10974.871
215934_GD,8481.0,43711.5751
210347_TG,1539.0,12878.4349
224036_GY,105.0,521.3054
222563_KK,2237.0,26588.7126
210295_WT,13398.0,63200.906
226857_BM,2939.0,75342.3494
219118_BM,981.0,34017.3268
215544_SV,3341.0,15726.875
217376_SV,3174.0,38916.0593
218631_PU,137.0,3393.6232
214565_FU,490.0,18680.6188
1699943HM,3726.0,17802.7192
218620_BL,5897.0,129026.7934
216262_RD,1383.0,28873.4429
215032_BK,7696.0,165686.8408
216886_HM,5235.0,40205.5526
226607_BU,719.0,23836.2755
219298_BM,2267.0,15758.0911
220839_WT,1093.0,8146.4152
212949_HM,9752.0,45909.801
216870_BM,4970.0,56066.5129
212316_BM,1338.0,5949.2377
213980_DN,6018.0,88704.8891
216662_EC,5770.0,165793.3986
209525_WT,7160.0,145580.0067
219249_SV,3712.0,17161.9009
215514_WT,395.0,7010.8866
223191_WT,2178.0,97365.2565
218580_GD,2487.0,16986.1315
225697_BK,66.0,1728.8035
210598_GN,533.0,12875.6286
210256_BM,6221.0,141412.019
214350_KK,886.0,16544.2811
216926_HM,5301.0,34437.7336
212384_GY,1155.0,36178.1569
213187_BG,9243.0,213751.4371
218706_DM,586.0,22429.4242
212669_GD,3202.0,25495.3423
223116_PM,3506.0,19565.5213
210161_EC,6398.0,45782.3975
226998_BU,18.0,256.2874
224795_HM,3090.0,38240.3756
226994_BK,16.0,277.0613
221728_DM,1090.0,15976.1556
214001_GD,6206.0,30678.3779
219729_BK,4009.0,96024.7816
1966531FU,6783.0,46477.8597
166363_AQ,3587.0,41106.9901
210893_BK,6445.0,219992.6756
222342_GN,5893.0,126379.1734
220368_BM,3103.0,22953.0427
223241_WT,3224.0,37847.1486
206296_ID,7566.0,40282.8654
226451_BN,127.0,3199.7569
213332_GD,0.0,4.1667
211471_BM,3547.0,54213.8579
169622_FG,5335.0,34019.5337
213064_BM,4600.0,117197.6164
210804_EC,6379.0,120629.2666
209301_GD,8500.0,58146.8328
218615_BM,6120.0,43099.4792
220335_BL,3190.0,48258.4144
215608_GD,3789.0,34906.2267
212587_HM,2719.0,19120.9949
208732_BK,4880.0,84264.6204
216095_GD,4064.0,21410.657
211431_DG,6855.0,176665.755
221925_TL,693.0,4075.7394
222873_BU,1564.0,70836.7773
214117_BL,4267.0,15325.4088
218551_HM,3057.0,22035.4533
212013_SV,584.0,4600.7362
221455_OR,1267.0,11896.0332
213125_WT,424.0,11374.0834
218006_PU,2362.0,24736.6004
212978_HM,3715.0,26411.9065
224533_KK,22.0,601.7662
212289_BM,2295.0,9923.1689
216347_BK,13137.0,249388.8883
217637_SV,2831.0,11439.3828
221562_BM,1336.0,16342.1025
212083_OR,3707.0,22654.8449
213136_BK,7258.0,25589.4784
214558_BK,3519.0,23075.8618
222989_HM,54.0,365.2246
226356_BK,3.0,78.5414
221926_AN,3457.0,53704.888
210868_HM,2381.0,25015.0655
213316_GD,1.0,3.2975
223931_BK,396.0,6728.0139
202480_DM,3122.0,11847.1021
226741_NM,0.0,0.0
221591_BK,3913.0,104290.4188
216359_PK,2957.0,21996.9183
216368_FU,4512.0,61958.3617
215825_GN,80.0,813.6899
218377_RO,976.0,9534.7971
210439_BL,81.0,443.6805
211204_HM,2971.0,15389.4723
217395_SV,1782.0,12098.6792
224727_HM,2411.0,21821.6785
221348_NV,5006.0,102885.9867
210443_LM,185.0,11207.6918
197610_MI,4734.0,22721.6318
209342_PE,714.0,7336.1843
206648_BM,4220.0,125702.2854
220844_WT,6119.0,45748.091
224961_WT,1625.0,38525.2413
210029_GN,2392.0,17475.9466
222267_NV,4084.0,71326.2111
212062_BL,375.0,8270.3356
219772_GD,3996.0,18157.3233
217422_HM,3745.0,14234.3433
213471_OR,3547.0,67472.1846
216999_BG,3756.0,21567.4137
2020844HM,5916.0,30504.4875
214221_BK,15014.0,350139.4297
219098_WT,3066.0,63968.7833
211930_PM,3433.0,26594.2369
211903_PE,2736.0,36079.893
219470_BM,1347.0,46835.7591
224476_SV,85.0,786.7654
212564_HM,2719.0,17460.9131
217180_YL,4286.0,38819.6237
217148_HM,3006.0,14518.1993
214140_BL,2938.0,39661.2159
223348_BU,468.0,11816.4926
210176_LL,766.0,7976.6024
212443_PP,3783.0,17056.8331
219221_BK,1738.0,13074.4104
210899_BN,9770.0,193297.7646
215503_GD,2492.0,11917.2441
220132_WT,4411.0,115060.3293
222949_BG,1362.0,26188.1348
221110_GD,2080.0,15347.6694
212654_BL,4039.0,87114.2061
224231_BL,75.0,1791.8654
215542_GD,3557.0,26575.8919
224902_PK,811.0,8319.2479
214216_BL,2692.0,23555.955
216661_EC,8667.0,209034.6256
215617_SV,2509.0,26026.2951
222227_WT,4049.0,111202.1657
220390_GD,4638.0,32511.535
212647_HM,6036.0,26880.1377
226494_GD,2.0,16.5124
213804_PU,2294.0,10488.7133
211873_LL,5732.0,121373.064
2011650HM,5121.0,31544.5029
217660_GD,2217.0,12599.2654
219247_CF,3501.0,30511.1305
213739_BM,2831.0,21640.571
214191_HM,348.0,3092.7065
221771NC,7779.0,170265.2579
216641_GD,6606.0,32641.2678
214137_GN,38.0,314.4315
224722_BK,3165.0,79177.1634
223003_PM,2426.0,18723.1139
223837_SV,2208.0,12720.7172
224970_BU,637.0,15335.8408
214126_FU,5460.0,26557.6023
213752_GD,2550.0,23685.2709
218590_GD,2190.0,25977.7336
211776_SV,1044.0,6227.5368
221200_PK,885.0,10192.1881
224593_BK,43.0,574.8571
219244_GN,3040.0,62677.8573
220865_WT,4302.0,19507.3315
209319_GD,4598.0,16966.4337
221444_BL,2632.0,20036.9356
221560_GD,1521.0,9036.1175
210955_DM,409.0,6188.2095
225639_PK,233.0,1296.3064
217026_BG,5711.0,139363.0472
216565_BK,7984.0,189261.4201
219787_BL,2551.0,42531.6543
221046_WT,8847.0,49384.9244
224528_PM,17.0,185.2941
219047_BM,1823.0,22200.1089
211655_BK,14478.0,392534.4005
214222_BL,8338.0,190858.5799
217053_DM,4030.0,26892.6501
202647_GD,4692.0,39460.5004
209932_SV,2673.0,18620.2032
220835_WT,933.0,10258.0268
223401_BM,299.0,8296.0793
169620_NV,5864.0,39695.2231
227885_BM,176.0,5277.0469
219596_DG,3376.0,95181.7827
223741_SV,730.0,6041.3227
216784_DM,1659.0,60426.1404
221095_SV,1097.0,6939.6534
223389_BU,463.0,12798.7378
216598_DM,3322.0,18661.1235
223477_DN,2614.0,38031.0087
209717_GD,4081.0,19374.5641
212224_WT,366.0,11466.2643
221126_SV,1280.0,7248.0419
220891_EC,5341.0,134511.88
211814_SK,6736.0,148824.328
209334_SV,2446.0,10630.4323
208211_WT,3027.0,30865.0834
219275_DM,1856.0,19027.2985
227886_BM,130.0,3912.81
212624_BL,8045.0,176062.6616
208144_EC,10804.0,193618.9686
209606_GD,3259.0,27838.875
210344_BK,786.0,31531.9067
225141_WT,117.0,2590.3156
211706_BN,588.0,19519.9573
224784_EC,1343.0,84916.6985
220568_BG,4242.0,125941.0017
214602_BG,6369.0,178350.6081
223286_BM,307.0,2265.8166
223954_GD,525.0,4737.9301
209299_GD,4346.0,21154.675
195320_EC,64097.0,1028793.7561
212008_SV,3568.0,27163.992
212788_BK,6482.0,138120.9942
217237_NV,10879.0,308534.3929
209324_SV,4001.0,19392.0054
210327_WT,5525.0,39930.4474
214445_KK,428.0,9747.6095
166363_KK,15797.0,178913.4739
217321_SV,6606.0,64603.1496
223802_BR,2589.0,14464.3308
217408_GN,3474.0,50921.251
222891_CA,471.0,12752.1787
220568_LK,2632.0,78656.7645
218670_BM,1246.0,40534.2705
209316_GD,4605.0,31974.4954
214180_BK,2387.0,59194.7807
224945_BL,1991.0,53684.1362
212226_BG,231.0,5632.6165
209179_GD,6258.0,25977.0902
169607_PE,2849.0,15022.5497
211813_BL,5260.0,89874.7314
210341_BM,5918.0,41387.2986
224420_BK,36.0,906.5531
216355_BK,7687.0,191334.7574
226316_BK,9.0,252.559
224088_BU,191.0,6883.717
212580_PK,405.0,21362.8309
215400_DG,236.0,6345.624
223671_TU,1268.0,63484.0313
217253_PK,256.0,3641.2416
222078_AQ,4937.0,50817.8552
223326_BM,945.0,7157.6248
218166_BK,356.0,11437.7648
215525_BK,9112.0,263883.9038
209072_BL,3917.0,46748.2096
224014_BN,119.0,4015.9443
224843_BK,792.0,9262.2726
221827_BM,5026.0,44846.1639
216620_BK,8730.0,232535.5386
218040_EC,5506.0,125359.865
222673_EC,67.0,1785.9228
219078_KK,5584.0,82519.5449
224798_TL,2165.0,11934.6551
218882_BZ,7670.0,118643.1888
215543_GD,6078.0,26677.1416
216590_BN,364.0,18041.2562
221858_EC,2603.0,38128.0717
209981_EC,4417.0,49945.2538
171613_DM,4140.0,15284.5082
212534_HM,2241.0,12389.3289
224994_BL,478.0,4274.6849
210152_EC,4251.0,62608.9912
227060_WT,299.0,11032.3832
217978_GD,3910.0,85664.0788
211059_BM,30.0,462.2854
211761_PK,1401.0,6826.9089
215953_BK,1583.0,12379.4167
224660_GD,271.0,1955.4427
225101_WT,4811.0,138983.3886
222083_BM,3736.0,27833.1984
224071_BM,190.0,7290.9403
212012_SV,3571.0,16075.3561
221798_BM,1169.0,32301.5019
209250_SV,4077.0,21720.158
214886_GY,5282.0,56694.67
224406_MV,4219.0,30362.2183
219019_NU,2641.0,64864.8689
209927_GD,8585.0,59680.3431
212916_BL,7470.0,173080.9613
218664_KK,524.0,9446.1614
221624_OR,4357.0,106800.2136
223485_TU,213.0,6981.678
221591_EC,2957.0,76140.8027
216472_GN,2.0,59.4876
214247_DM,1751.0,8545.1074
214346_BL,3900.0,55261.0274
223127_EC,1714.0,46008.1784
218398_GN,4608.0,106467.2434
213704_AN,4860.0,119121.7874
226891_DN,1369.0,15491.0125
227483_BM,187.0,9260.0089
211201_HM,4480.0,28648.7633
209328_SV,1515.0,8480.4177
216342_PU,1663.0,45743.4289
216385_GD,2651.0,15065.4429
212997_GD,1383.0,12189.2186
201841_BK,6415.0,44552.2994
209323_GD,7097.0,47018.6076
214528_MI,2507.0,31009.3506
220738_GD,1064.0,7341.0659
215222_BK,147.0,2657.5208
214006_BG,101.0,2503.6685
226892_DB,1245.0,8979.7672
211693_DM,6303.0,122687.2447
212156_GN,239.0,4939.0683
212796_GN,4701.0,69834.0029
140428_BN,22.0,176.5429
224892_CA,1460.0,52759.1485
222950_BK,3055.0,95599.1353
220329_GD,4012.0,34772.072
224972_KK,482.0,7415.8141
207972_NU,4965.0,75046.2637
221478_BM,2713.0,68230.4992
211926_PE,2355.0,28450.8066
224470_GN,122.0,1334.5676
217651_TL,194.0,1964.192
217420_HM,3290.0,20532.2001
203830_SV,6147.0,32326.602
213077_BK,14204.0,67777.1054
211646_GD,12221.0,146932.6447
214249_KK,4573.0,76472.3601
218186_EC,1654.0,44249.2096
215014_PU,402.0,15996.3138
216983_GD,3215.0,13000.0957
213601_OS,3475.0,77232.5581
216740_GD,56.0,1828.4138
225149_BK,220.0,5228.0503
212577_EC,4172.0,56645.4231
221102_GD,367.0,2640.847
211613_GD,636.0,3916.4771
219482_EC,2747.0,49583.199
209705_HM,3029.0,26570.9673
216913NC,4439.0,71748.8871
206414_HM,1372.0,30925.4545
222223_BG,4281.0,120923.9253
215459_BK,79.0,887.971
212156_BU,184.0,4682.9655
212810_BL,220.0,3168.0085
218303_HM,573.0,3018.4701
224442_DM,189.0,4423.8431
211200_HM,444.0,1137.4475
218475_BM,3699.0,33687.8878
212704_TU,4426.0,122717.6592
221088_SV,1117.0,13370.6746
212159_EC,369.0,10824.3538
222902_BL,8608.0,192617.4772
223787_WT,810.0,9655.6698
214878_HM,2552.0,22210.9849
1586852FU,6436.0,28173.9968
208711_PU,4390.0,50809.8323
224301_HM,2672.0,38564.3584
222260_NV,7079.0,182130.0317
212302_BM,2147.0,7729.5532
214425_BM,4712.0,97510.7672
224892_NV,1789.0,65251.5092
226369_BU,93.0,2264.2359
212120_BK,5914.0,171448.5405
217166_CA,5447.0,179725.9913
219599NC,3521.0,63222.8884
212942_HM,2034.0,6471.4319
219967_EC,3132.0,87667.8492
224906_BN,3766.0,102960.4928
212472_FU,7856.0,158540.0431
209265_GD,11375.0,46822.9331
206249_DM,4745.0,51142.597
227060_BL,180.0,6600.1428
224662_GD,1153.0,13343.3006
225274_GD,1709.0,9210.6001
216201_MI,2730.0,64049.6435
213471_GN,2255.0,42987.4259
209015_GD,4689.0,32782.2208
219167_BM,2588.0,10852.2117
211309_OR,189.0,5196.7578
214480_BM,164.0,5066.3633
216399_BM,256.0,7300.3862
210952_BK,6237.0,156550.5178
220089_JN,5573.0,145983.1026
227070_GD,13.0,288.0045
212823_TU,7856.0,155849.1579
221196_BK,2304.0,27231.1286
210737_HM,2595.0,15968.1603
222360_BL,160.0,5445.8265
212062_SV,377.0,8485.8445
209473_GD,8523.0,51162.2982
222953_TU,5849.0,140181.4322
217930_RD,3406.0,50675.7688
216201_BL,502.0,12182.0026
223930_EC,1374.0,30881.3916
220889_SV,58.0,469.7254
214629_BM,5258.0,124539.6805
219406_BM,2724.0,13197.1943
223920_BK,1344.0,24115.9623
224595_BK,2151.0,30809.7291
222293_EC,3045.0,53468.545
221476_BG,692.0,5520.8187
221193_PK,1228.0,18487.1475
216662_TU,6684.0,187267.7098
2156411HM,3048.0,22275.6204
210439_OR,40.0,247.696
211095_BL,3370.0,19315.9759
212191_BN,207.0,3337.9842
227265_BK,433.0,8717.9513
224403_DN,799.0,6104.1756
210343_LB,6413.0,33473.398
215607_GD,4538.0,40797.71
1940571HM,2376.0,15845.8288
226978_DM,1706.0,12431.0426
212709_HM,3887.0,24103.0635
217693_IV,4155.0,24189.371
158685_MT,4620.0,16962.9199
212222_EC,5943.0,151736.6344
199935_PH,3813.0,18853.9089
222066_CL,4411.0,33619.4222
218177_EC,9301.0,181651.7674
208693_WT,3205.0,53084.9076
210295_SV,4741.0,27009.6074
219552NC,7199.0,150877.0688
1586852MI,9583.0,36393.2341
220783_YL,1680.0,9817.1975
197623_TL,8092.0,41425.1405
211834_EC,7620.0,230569.4254
226701_BU,1.0,27.99
221882_AQ,6141.0,46683.5906
224657_GD,4021.0,18044.604
216433_GD,38.0,2382.3189
226485_GD,343.0,2934.8973
222474_BU,2328.0,58446.2371
216582_EC,1255.0,9022.9762
220444_BK,2717.0,36881.4958
217308_SV,4300.0,30129.6776
216957_BM,1427.0,66717.2235
211437_BM,4128.0,41125.1524
220147_EC,9009.0,166757.0125
211091_HM,458.0,1240.654
214811_NV,1895.0,41309.9876
2063050HM,3795.0,35942.6028
223124_PM,3514.0,19987.1877
216293_PE,2707.0,17182.3566
209327_SV,2316.0,10359.6696
212700_BK,4967.0,109613.1127
212700_GY,205.0,4596.9333
227018_CA,1.0,12.9569
220907_WT,6356.0,36680.7333
1586853DM,4996.0,28613.5253
212988_HM,4619.0,46360.4232
214206_DP,528.0,1976.1628
214923_BK,208.0,1660.912
216221_GD,957.0,8937.8588
220869_PM,594.0,4087.6725
222443_PM,2795.0,40888.383
226395_BU,196.0,1442.2731
218954_CA,4867.0,132187.2032
223425_BK,2839.0,62046.5574
216842_HM,2093.0,12473.9918
210243_SK,5001.0,58606.231
220787_BM,3732.0,16407.8902
222309_YL,417.0,6112.034
226515_BG,1.0,29.7438
223466_BM,269.0,5287.8002
219033NC,5598.0,149481.6149
218894_OR,2134.0,38259.8338
224384_MT,2482.0,17880.5996
222896_EC,3159.0,91911.8457
221982_TU,2.0,92.5688
210785_LN,3398.0,18148.8007
217402_SV,4098.0,21200.4008
218309_GD,498.0,7049.3544
215601_SV,3000.0,16608.532
212843_BM,59.0,298.4378
212952_HM,4892.0,43782.0974
221058_BK,145.0,4797.1173
216207_GD,1075.0,8703.6226
217054_DM,4605.0,28177.7212
212307_BN,6953.0,91326.8692
216218_GD,5825.0,42135.3777
211413_OX,5336.0,25668.5075
214446_BK,147.0,3686.9572
210977_BM,240.0,3710.8188
220838_WT,3697.0,21158.5101
166730_FG,4811.0,32906.358
218010_BM,1959.0,13409.7702
217172_RD,1737.0,32169.8484
212279_HM,1895.0,13107.0016
220856_WT,6105.0,34546.8119
211299_BK,4394.0,62201.921
198393_HM,3694.0,20040.1956
223839_RD,856.0,4879.6181
213836_HM,1808.0,16401.2585
221235_BM,2628.0,19329.063
219682_TU,3204.0,53009.3453
217466_HM,1471.0,11580.6543
222889_WT,476.0,24229.4027
212974_HM,6055.0,31223.939
214063_BM,4773.0,25551.8165
219051_GD,1181.0,14708.9301
218478_AM,4013.0,27369.7364
217339_SV,3453.0,18433.4239
215561_SV,3336.0,21347.0734
211615_GD,2230.0,14891.2205
212095_BK,3392.0,59108.8037
226693_KK,1.0,33.0496
215542_SV,4317.0,30939.5752
216326_IV,7103.0,62633.9754
215610_SV,7253.0,75122.5968
219412_EC,3751.0,96761.8337
214526_MI,7586.0,51529.2194
211813_KK,6740.0,101558.6427
222434_BM,1674.0,42396.6335
221760_BK,3053.0,57289.428
220151_CL,581.0,10567.3579
224859_RD,289.0,7226.5619
212039_WT,1534.0,40072.9149
219390_BM,3499.0,18365.8443
211624_GD,5969.0,31492.2863
222427_CA,4480.0,70829.0192
210547_EC,1822.0,50503.5537
216689_DM,5032.0,25677.0677
208361_BG,5993.0,133830.3789
213705_BM,2929.0,62658.6721
212081_NU,2595.0,36959.2822
206908_GD,3473.0,28756.2888
212504_PK,3347.0,23359.8937
213125_BN,203.0,3683.4021
217234_BK,878.0,15531.1736
1709383BM,5093.0,38061.2934
221037_WT,7851.0,44955.962
213434_BK,701.0,30426.7084
206383_FU,7650.0,89395.8083
221519_BG,2660.0,20018.5006
211643_GD,19202.0,106378.8383
226451_BK,147.0,3727.6792
209756_OR,2075.0,29156.9128
218460_EC,12743.0,235479.9067
224436_CA,63.0,1387.7003
208230_NU,6715.0,134983.3911
215529_GD,690.0,8128.5351
211535_LL,6242.0,47144.7137
224140_BM,27.0,941.2786
212244_BL,2298.0,7925.0321
213294_PK,4833.0,106382.4583
1765499BM,3493.0,11296.1614
209317_GD,5434.0,28473.5436
218734NC,5982.0,127308.4946
218571_GD,2633.0,14451.0195
207649_JN,5719.0,134473.7612
220008_KK,3971.0,100165.709
212226_RD,232.0,5988.2642
217237_BM,373.0,9642.0587
217431_DG,2555.0,21921.5347
209638_BK,180.0,5159.2262
222681_BM,5976.0,161088.3964
225623_BK,290.0,7215.0388
221818_BM,6246.0,62930.0009
207403_LB,5947.0,56964.096
212020_SV,3241.0,15300.1426
216457_WT,5498.0,129839.3205
213864_PK,1712.0,36834.337
221629_BM,6107.0,155943.0723
217247_OR,909.0,9832.7558
220001_LL,341.0,7605.9129
219106_BK,2372.0,23060.0432
214892_YL,2561.0,121279.9647
220348NC,3946.0,102353.7463
209010_GD,16309.0,83658.5184
208038_BG,5840.0,129832.0195
207047_RD,1722.0,48119.4588
209691_BM,2338.0,16635.0912
221871_CA,1908.0,68441.9762
227888_BM,104.0,3722.1358
221195_BG,1721.0,24952.7258
208141_WT,279.0,3377.7918
211603_BK,2094.0,66715.2941
214248_TU,8042.0,162816.3932
222024_WT,1881.0,42067.267
215639_GD,4735.0,33594.8764
220822_WT,3966.0,40133.5948
219957_CA,3360.0,91486.1844
220805_WT,3937.0,28614.249
215678_BM,303.0,8638.7724
212271_BM,6092.0,121902.0125
220391_GD,2117.0,19190.2275
216076_EC,1746.0,46877.761
219714_BK,390.0,11773.7747
219106_CF,3726.0,32852.1773
218315_HM,367.0,2162.8984
220945_BG,4750.0,59011.8397
210301_BL,5.0,26.6249
221115_SV,338.0,2812.7646
222341_LM,1821.0,39279.6397
220140_WT,2933.0,30025.0851
214637_BL,5.0,59.3555
213741_GD,2884.0,21704.1388
221746_BK,17083.0,357276.6444
211550_BL,4210.0,39205.079
219378_BL,479.0,11747.4883
216760_GD,431.0,18388.4252
227972_BN,149.0,4044.4326
2113652BM,3274.0,35674.5814
213704_BM,4927.0,124871.281
224954_GY,5202.0,110820.5444
